# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = eibb_regression_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/bmfazio/git-repos/tesis-pucpstat/tesis-rsrc/endes_dump.R
# init = 2 (Default)
# random
#   seed = 3906157448
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bx.1,bx.2,bx.3,bx.4,bx.5,bx.6,bx.7,bz.1,bz.2,bz.3,bz.4,bz.5,bz.6,bz.7,rho,sigma
# Adaptation terminated
# Step size = 0.231854
# Diagonal elements of inverse mass matrix:
# 0.000334999, 0.000243471, 0.000384148, 0.000636853, 9.5037e-05, 6.08163e-05, 0.00015092, 0.000109505, 6.97973e-05, 0.000107839, 0.000185078, 3.26917e-05, 2.07949e-05, 4.1005e-05, 0.00455467, 6.93995e-05
-57226.6,0.79738,0.231854,4,15,0,57236.9,-0.84491,0.0776614,-0.0958458,0.0175526,0.00812014,-0.0523037,0.191955,0.359676,0.0844213,-0.052621,-0.0581366,0.0211064,-0.03799,0.132245,0.0463906,0.518362
-57225.1,0.892292,0.231854,4,15,0,57232.8,-0.851946,0.091505,-0.0160884,-0.0155447,0.00223176,-0.032944,0.154563,0.365254,0.0835133,-0.0597842,-0.0553207,0.0246434,-0.0424096,0.135485,0.0438782,0.524646
-57222,0.995688,0.231854,4,15,0,57231.2,-0.860898,0.0938173,-0.0274073,-0.0051113,0.0115442,-0.042099,0.17132,0.361717,0.080851,-0.0642331,-0.0490331,0.0249909,-0.0387234,0.137897,0.0420946,0.52219
-57223.2,0.929112,0.231854,4,15,0,57226.6,-0.854817,0.103628,-0.0527193,-0.0232254,0.00712636,-0.0466396,0.184715,0.369988,0.0756994,-0.0552288,-0.0592741,0.0230588,-0.042425,0.12598,0.0451197,0.531833
-57222.2,0.988635,0.231854,4,15,0,57231.6,-0.835984,0.0597563,-0.0737498,-0.00607327,0.000392063,-0.0441843,0.180043,0.363955,0.0869194,-0.0553988,-0.0554914,0.0201299,-0.0367933,0.133197,0.0500379,0.515469
-57221.2,0.74106,0.231854,4,15,0,57230.1,-0.834361,0.067688,-0.0697111,-0.00862786,-0.00498945,-0.045342,0.192692,0.364871,0.0787655,-0.0618153,-0.0571685,0.0283337,-0.0376649,0.128788,0.0450517,0.521164
-57221.3,0.81828,0.231854,4,31,0,57227.6,-0.848641,0.0672681,-0.054235,-0.00768742,-0.00670571,-0.0428418,0.189668,0.370377,0.0853158,-0.055156,-0.050422,0.0264918,-0.0407626,0.124299,0.0457396,0.522723
-57221.3,0.955723,0.231854,4,15,0,57226.9,-0.845418,0.0656259,-0.0462732,-0.00959211,-0.0119563,-0.0276286,0.183819,0.372606,0.0814521,-0.0672403,-0.0584716,0.0294472,-0.0426627,0.133992,0.0467437,0.525581
-57219.4,0.984736,0.231854,4,15,0,57223.6,-0.850762,0.0984522,-0.0575051,-0.0118401,-0.00595086,-0.0379161,0.182268,0.360648,0.0879751,-0.0515481,-0.0544265,0.0271687,-0.0417971,0.125101,0.044676,0.52235
-57220.9,0.959006,0.231854,4,31,0,57225.3,-0.822768,0.0638267,-0.0522781,-0.00674344,0.00516637,-0.0442618,0.182999,0.359614,0.0823214,-0.0570344,-0.0421745,0.0192594,-0.0401445,0.132596,0.0450428,0.530752
-57219.3,0.868949,0.231854,4,31,0,57226.3,-0.825638,0.0644755,-0.0476725,-0.00743508,0.00829306,-0.0485909,0.191686,0.364957,0.0839096,-0.0603963,-0.059247,0.0228969,-0.0397596,0.129099,0.0424906,0.52842
-57220.7,0.825802,0.231854,4,15,0,57226.9,-0.827833,0.0684797,-0.0494551,-0.0320501,0.0147713,-0.0446436,0.169396,0.357544,0.097646,-0.0557584,-0.0532823,0.0262701,-0.040363,0.132744,0.0453567,0.527529
-57222.2,0.911241,0.231854,4,15,0,57230.8,-0.846767,0.0878,-0.0548673,0.0177327,-0.00501963,-0.0442018,0.19114,0.364725,0.0780972,-0.0503747,-0.0648654,0.0225297,-0.0347859,0.130158,0.0451251,0.518361
-57227.3,0.969231,0.231854,4,15,0,57231.7,-0.855458,0.0729856,-0.0490151,-0.0138897,0.00826477,-0.0392249,0.178801,0.366099,0.078282,-0.0448607,-0.0619952,0.0132156,-0.0346249,0.119642,0.0442768,0.518034
-57223.7,0.993752,0.231854,4,15,0,57230.8,-0.863233,0.0962807,-0.0222349,0.0116464,-0.00900181,-0.038268,0.193025,0.366111,0.0866514,-0.0631342,-0.0555997,0.0339678,-0.0471259,0.132288,0.0459929,0.525607
-57220.9,0.8617,0.231854,5,31,0,57233.4,-0.82694,0.0897591,-0.0720141,-0.0132367,0.015952,-0.0576041,0.177649,0.353703,0.0840526,-0.0510608,-0.0504686,0.0214972,-0.0378848,0.131143,0.0449249,0.52798
-57226,0.898793,0.231854,4,15,0,57232.7,-0.826417,0.0559849,-0.059426,-0.0393801,-0.00968367,-0.0241099,0.171308,0.356133,0.0930749,-0.0462043,-0.0517099,0.0241441,-0.0425729,0.139204,0.041378,0.521786
-57224.9,0.955209,0.231854,4,15,0,57236.6,-0.831217,0.0666675,-0.0507937,-0.0369915,-0.0149541,-0.0250989,0.171155,0.355407,0.0911879,-0.0499661,-0.0550949,0.0208027,-0.0396611,0.139207,0.0403678,0.528453
-57226.4,0.97607,0.231854,5,31,0,57235.2,-0.872382,0.0848755,-0.0386453,0.0491607,0.0145279,-0.0477718,0.200857,0.37226,0.0796938,-0.0544701,-0.0758377,0.0140365,-0.0317708,0.124912,0.051793,0.514927
-57226.1,0.886685,0.231854,4,15,0,57239.4,-0.842357,0.0863759,-0.0326385,-0.0151259,-0.00665457,-0.041285,0.188764,0.357183,0.0783855,-0.0743728,-0.0491563,0.0179763,-0.036369,0.134149,0.0396937,0.534008
-57223.7,0.911822,0.231854,4,15,0,57233.3,-0.836748,0.0770147,-0.058094,0.0167851,0.00546094,-0.0377318,0.184255,0.352185,0.0944267,-0.0384804,-0.0527892,0.0220193,-0.0410616,0.127213,0.0440844,0.521854
-57223.9,0.991877,0.231854,4,15,0,57229.9,-0.861925,0.0952911,-0.0548401,-0.0141224,-0.00580534,-0.0376982,0.189315,0.358996,0.0803259,-0.0587213,-0.0331097,0.0240653,-0.0384897,0.135036,0.0534313,0.51802
-57220.9,0.964434,0.231854,4,15,0,57229.6,-0.849963,0.0751349,-0.0400855,0.013421,0.00909394,-0.0395216,0.181063,0.371819,0.0744775,-0.0521727,-0.0605768,0.027663,-0.0422957,0.127913,0.042611,0.52293
-57224.1,0.874521,0.231854,4,15,0,57227.9,-0.855493,0.0936102,-0.0674878,-0.00821639,-0.00623806,-0.0361115,0.19868,0.357338,0.0948156,-0.0655066,-0.0638951,0.0208212,-0.0397111,0.127882,0.0434656,0.530812
-57222.9,0.99125,0.231854,4,15,0,57232.9,-0.827599,0.0595953,-0.0284242,-0.00659706,0.00849154,-0.0450972,0.176522,0.361986,0.0796399,-0.0502778,-0.0540186,0.0211549,-0.0356097,0.131204,0.0397289,0.52583
-57224.7,0.90098,0.231854,4,15,0,57232.2,-0.854767,0.0937843,-0.0789747,-0.0372935,-0.00402069,-0.0354499,0.181932,0.352407,0.0819543,-0.0536419,-0.0253891,0.023044,-0.0386417,0.139891,0.0507872,0.524568
-57223.2,0.950516,0.231854,4,15,0,57232.3,-0.847614,0.0972957,-0.0846268,-0.0361217,-0.00357479,-0.0348933,0.180427,0.354394,0.0833027,-0.0493094,-0.0275876,0.0257176,-0.038191,0.140025,0.0508205,0.522607
-57227.5,0.902867,0.231854,5,31,0,57232.1,-0.83833,0.0757847,-0.0406663,0.0364699,0.0134888,-0.0486216,0.1964,0.375451,0.0871269,-0.0799523,-0.0815633,0.0240285,-0.0413131,0.127327,0.0414903,0.534836
-57220.6,0.967363,0.231854,4,15,0,57231.6,-0.853241,0.0959031,-0.0365745,-0.0126171,-0.00262244,-0.0392985,0.179732,0.352793,0.0876421,-0.0514424,-0.0443509,0.0197899,-0.0342173,0.1313,0.0424257,0.522951
-57221.8,0.978732,0.231854,4,15,0,57226.6,-0.843114,0.0920796,-0.0726757,-0.0155529,0.00426362,-0.0336165,0.177532,0.343596,0.0916465,-0.0426173,-0.0280929,0.0191832,-0.03765,0.141106,0.0460555,0.526493
-57220.4,0.996345,0.231854,4,15,0,57225.2,-0.841621,0.101058,-0.0452754,-0.0379136,0.00460745,-0.0484027,0.178148,0.357564,0.0772803,-0.0456119,-0.048233,0.0185413,-0.0352565,0.132517,0.0443157,0.522748
-57222,0.98372,0.231854,4,15,0,57225.8,-0.851129,0.0967125,-0.0687503,-0.00831704,0.0194081,-0.0411297,0.182497,0.372027,0.0709516,-0.053195,-0.0442419,0.0214484,-0.0406557,0.135583,0.0490313,0.521361
-57222.9,0.973235,0.231854,4,15,0,57227.1,-0.840555,0.0968562,-0.0502271,-0.0165683,0.00725453,-0.0610601,0.18383,0.374832,0.0698849,-0.0543895,-0.0507264,0.0226835,-0.0377823,0.131421,0.0482009,0.519641
-57220.1,0.902472,0.231854,4,15,0,57228.4,-0.839455,0.0743453,-0.0494989,-0.0176811,0.0113882,-0.0460999,0.18693,0.364784,0.0773181,-0.0543009,-0.0605487,0.0248425,-0.0353783,0.131615,0.0465512,0.522033
-57220.2,0.926864,0.231854,4,31,0,57228.1,-0.814959,0.0749394,-0.0703048,-0.0425866,0.0202647,-0.0521459,0.175013,0.345325,0.0918739,-0.0477208,-0.0328144,0.02069,-0.0366853,0.136803,0.0461258,0.524062
-57223.7,0.762993,0.231854,4,31,0,57230.7,-0.849444,0.0740502,-0.0485699,0.0294202,0.00900881,-0.0449344,0.194745,0.352094,0.0876019,-0.0386573,-0.0479653,0.0202563,-0.0374736,0.132771,0.0388563,0.529074
-57221.1,0.996813,0.231854,4,15,0,57228.6,-0.835249,0.0697894,-0.0250748,0.0025445,0.0122385,-0.0532895,0.188572,0.358912,0.0913053,-0.0625247,-0.0587212,0.0211227,-0.0343307,0.128218,0.0482972,0.526092
-57225.2,0.791321,0.231854,4,15,0,57234.2,-0.81335,0.0827775,-0.0549933,-0.00806157,0.0221078,-0.0583869,0.176704,0.36737,0.0780041,-0.0523501,-0.0563145,0.0250335,-0.0436239,0.131161,0.0394949,0.524726
-57224.9,0.982427,0.231854,4,15,0,57233.7,-0.815023,0.0665671,-0.0861287,-0.0359926,0.0205307,-0.0425263,0.17906,0.350234,0.0982682,-0.0457189,-0.0587476,0.0280623,-0.0386009,0.127213,0.0436405,0.526689
-57224.3,0.895352,0.231854,4,31,0,57229.8,-0.811916,0.0797261,-0.0914902,-0.0261536,0.0205209,-0.0495031,0.180866,0.35637,0.100099,-0.0466372,-0.0584426,0.0255343,-0.0428645,0.128945,0.0449811,0.524742
-57221.5,0.993864,0.231854,4,15,0,57229.1,-0.821792,0.0850349,-0.0779224,-0.0275224,0.0206508,-0.0572815,0.180495,0.35574,0.0944237,-0.0581356,-0.0516323,0.0218666,-0.0390778,0.133015,0.0468239,0.525474
-57222,0.938844,0.231854,4,15,0,57226.1,-0.832415,0.0600975,-0.0234636,-0.00941121,0.00626868,-0.042545,0.171495,0.358787,0.0797625,-0.0549839,-0.048584,0.0192323,-0.0351915,0.130117,0.0421167,0.525118
-57220.5,0.97431,0.231854,4,15,0,57228.4,-0.83338,0.0748008,-0.0690212,-0.00977336,0.00522462,-0.0431821,0.189807,0.35988,0.0773326,-0.0411326,-0.0488081,0.0200961,-0.0415353,0.133161,0.0453132,0.525167
-57225.3,0.995172,0.231854,4,15,0,57229.4,-0.809412,0.0586135,-0.0428808,-0.0412015,0.00123496,-0.0448175,0.16887,0.358378,0.107076,-0.0697191,-0.0652905,0.0291551,-0.0392817,0.130504,0.044471,0.525408
-57225.8,0.951262,0.231854,4,15,0,57234.3,-0.811901,0.0330313,-0.0322802,-0.0141605,-0.00159066,-0.0434306,0.174804,0.354675,0.0955594,-0.068112,-0.0579417,0.0292109,-0.0401226,0.127955,0.0426786,0.530169
-57223.6,0.916736,0.231854,4,15,0,57237.4,-0.826256,0.0878296,-0.0889973,-0.0495,-0.000911138,-0.041134,0.174628,0.370158,0.0794843,-0.0556523,-0.0596497,0.0172582,-0.0402148,0.121271,0.0441833,0.522924
-57224.3,0.991797,0.231854,4,31,0,57232.1,-0.882404,0.101955,-0.0375861,-0.0100537,-0.006455,-0.030844,0.184737,0.375972,0.0712565,-0.0628365,-0.0574835,0.0278471,-0.0372736,0.135414,0.0496346,0.521661
-57227.2,0.72197,0.231854,5,31,0,57233.3,-0.813712,0.0664456,-0.0662917,-0.084059,0.0211235,-0.0417467,0.154971,0.363325,0.0790005,-0.0597745,-0.0410622,0.024723,-0.0370023,0.130733,0.0454454,0.520318
-57229.7,0.930374,0.231854,4,15,0,57235.1,-0.828217,0.0724666,-0.0550403,0.00337707,-0.00383789,-0.0364342,0.202802,0.341265,0.0945222,-0.0518499,-0.0374154,0.0273138,-0.0358686,0.127925,0.0432906,0.53293
-57228,0.962557,0.231854,4,31,0,57236.4,-0.811034,0.0708377,-0.0424936,0.00398326,0.0115023,-0.0531381,0.17276,0.363728,0.0943234,-0.0523555,-0.0704636,0.0204261,-0.0399755,0.132879,0.0410462,0.526248
-57230.6,0.988191,0.231854,4,15,0,57238.8,-0.830328,0.0944922,-0.0625248,-0.0510259,0.00989157,-0.0463645,0.182467,0.335501,0.0906641,-0.040486,-0.0222024,0.0156555,-0.0376558,0.146667,0.0504116,0.522585
-57226.6,0.941886,0.231854,4,15,0,57240.3,-0.837764,0.090413,-0.08059,-0.0458334,-0.00456148,-0.039769,0.171594,0.33801,0.0859909,-0.048619,-0.0156358,0.0225974,-0.0319276,0.14293,0.0469521,0.524802
-57227,0.967811,0.231854,5,31,0,57235.2,-0.814399,0.0812437,-0.098741,-0.0638651,0.00346964,-0.0363399,0.16603,0.353244,0.0924627,-0.035597,-0.043587,0.0240126,-0.0477798,0.136551,0.0423332,0.526775
-57230.1,0.954506,0.231854,4,15,0,57237.8,-0.814116,0.0775261,-0.0849364,-0.0711922,0.0130343,-0.0299934,0.156735,0.343023,0.0976069,-0.0491159,-0.0398581,0.0290745,-0.0414017,0.132588,0.0464138,0.520853
-57228.4,0.993464,0.231854,5,63,0,57237.2,-0.879388,0.098907,-0.0362706,0.0553935,0.0176442,-0.0447363,0.190392,0.373953,0.0826493,-0.0576798,-0.0755196,0.0179953,-0.0445163,0.124013,0.0449421,0.521858
-57225,1,0.231854,4,15,0,57232.7,-0.852883,0.0854411,-0.0455111,0.0110365,-0.00200816,-0.0434743,0.210168,0.364594,0.0793242,-0.0580073,-0.0561778,0.0329822,-0.0373921,0.125028,0.0446199,0.527337
-57227.5,0.885767,0.231854,4,15,0,57235.1,-0.859735,0.0907131,-0.0578472,0.0166426,-0.0046122,-0.0399657,0.183685,0.357693,0.0767885,-0.0486014,-0.0542656,0.00748832,-0.0362895,0.134826,0.0453218,0.525368
-57234,0.954007,0.231854,4,15,0,57243.5,-0.854383,0.0753952,-0.0225795,-0.0216618,-0.00921925,-0.0446915,0.193509,0.371069,0.069466,-0.0599395,-0.0517057,0.0419216,-0.0413781,0.128351,0.0447679,0.527852
-57228.4,0.993582,0.231854,4,31,0,57244.4,-0.848677,0.0784732,-0.0308,-0.0230893,-0.0120882,-0.0453041,0.188761,0.375194,0.0696503,-0.0545731,-0.0509584,0.0388271,-0.0429669,0.126906,0.0455666,0.527561
-57229,0.961374,0.231854,4,15,0,57234.9,-0.866451,0.0965214,-0.0689252,0.00155677,0.0106779,-0.0331961,0.176385,0.356824,0.102968,-0.0596742,-0.0570517,0.0157489,-0.0422253,0.132683,0.0426119,0.523679
-57233,0.909072,0.231854,4,15,0,57243.1,-0.859624,0.0798295,-0.0216278,0.0291073,-0.018741,-0.0472374,0.212387,0.386706,0.0662396,-0.0657365,-0.0562039,0.027309,-0.0420983,0.125615,0.051905,0.52542
-57222.9,0.986102,0.231854,4,15,0,57239.2,-0.87866,0.0875321,-0.0282187,0.0336736,-0.00455164,-0.0422656,0.1927,0.36937,0.0897456,-0.0588296,-0.0731004,0.0261077,-0.0362153,0.120366,0.045436,0.518816
-57221.8,0.976202,0.231854,4,31,0,57230.5,-0.850642,0.0742648,-0.0375785,0.0189679,-0.00346937,-0.0513591,0.19431,0.360103,0.0985347,-0.0636723,-0.0583118,0.0242772,-0.0362916,0.132098,0.0487627,0.521417
-57219.7,0.860078,0.231854,3,15,0,57229.2,-0.846748,0.105673,-0.0734563,-0.0350005,0.00207019,-0.0406295,0.179865,0.364093,0.0770076,-0.0607523,-0.0488183,0.0214924,-0.0370431,0.130731,0.0477188,0.52182
-57222.8,0.857431,0.231854,4,15,0,57231.5,-0.85751,0.0767159,-0.0134304,0.00790804,0.00576387,-0.0403767,0.183287,0.360974,0.0819975,-0.0628036,-0.0576696,0.0299987,-0.0387201,0.13015,0.0428063,0.5303
-57223.6,0.967762,0.231854,4,15,0,57231.1,-0.855575,0.0822457,-0.0638087,-0.0106831,-0.00159984,-0.0270274,0.185201,0.367519,0.0878212,-0.0470202,-0.0681736,0.0194166,-0.043751,0.123964,0.0432721,0.52269
-57223.2,0.99347,0.231854,4,15,0,57229.9,-0.852025,0.0670741,-0.0352928,-0.00392606,-0.00936049,-0.0359076,0.193648,0.360743,0.0816171,-0.0501621,-0.0572141,0.0248921,-0.0365981,0.123394,0.0503463,0.526313
-57224.8,0.991011,0.231854,4,15,0,57231.6,-0.852138,0.0885483,-0.040952,0.0154814,0.0257683,-0.053847,0.191001,0.358788,0.0898715,-0.0673112,-0.0541482,0.0161383,-0.0325674,0.13457,0.0440473,0.51774
-57223.5,0.95286,0.231854,4,15,0,57230.7,-0.851535,0.0904905,-0.0419927,-0.000373069,0.0310663,-0.0594863,0.188374,0.358031,0.088644,-0.0572702,-0.0608016,0.0165476,-0.031238,0.128696,0.0475615,0.522303
-57221,0.960963,0.231854,4,31,0,57232.1,-0.860366,0.0911915,-0.0245217,0.00160953,-0.00328115,-0.0352943,0.179936,0.368788,0.0727874,-0.0627471,-0.0502508,0.0235676,-0.0391989,0.13859,0.0421105,0.527864
-57223.7,0.876841,0.231854,4,31,0,57231.2,-0.791899,0.0499156,-0.0769752,-0.0434117,0.00890005,-0.0431773,0.171925,0.355471,0.0899468,-0.0567843,-0.0595047,0.0271515,-0.0378041,0.127114,0.0394899,0.530195
-57222.5,0.971372,0.231854,4,31,0,57232.6,-0.849489,0.090445,-0.0532225,-0.047588,0.00287186,-0.0400457,0.17071,0.382777,0.0692694,-0.0704959,-0.0582674,0.0284099,-0.0414109,0.12919,0.0480564,0.521454
-57220,0.999805,0.231854,4,15,0,57224.2,-0.839693,0.077988,-0.0663803,0.00591805,0.00753347,-0.042365,0.184159,0.347625,0.0918219,-0.0432915,-0.0544832,0.0219148,-0.0357294,0.129029,0.0440792,0.524427
-57224.9,0.810679,0.231854,4,15,0,57229.6,-0.85549,0.0990339,-0.0175522,-0.0019892,0.00629315,-0.0530101,0.181726,0.352909,0.0913453,-0.0592075,-0.0301149,0.0163482,-0.0348918,0.138431,0.0468664,0.523987
-57225.2,0.934377,0.231854,5,47,0,57232.6,-0.852369,0.0777172,-0.0178806,0.00918553,0.0278847,-0.0493458,0.184973,0.358196,0.0780378,-0.060833,-0.043764,0.0204029,-0.0392913,0.131992,0.0465292,0.521074
-57221.5,0.938776,0.231854,4,15,0,57229.5,-0.842804,0.0949998,-0.0721028,-0.00959351,-0.00548399,-0.0427399,0.182708,0.361373,0.0927907,-0.0598242,-0.0609102,0.0241212,-0.0348587,0.126045,0.0479667,0.522536
-57224.6,0.734624,0.231854,4,15,0,57232.9,-0.834188,0.0605325,-0.0467863,-0.0172365,0.000736141,-0.0453396,0.178688,0.354882,0.0870331,-0.0572199,-0.0516238,0.0240741,-0.0392249,0.136178,0.0399548,0.519263
-57226,0.951446,0.231854,3,15,0,57231.9,-0.81604,0.0648246,-0.0607472,-0.0344861,-0.00231707,-0.0344849,0.180169,0.349175,0.0994277,-0.0637126,-0.060786,0.0257729,-0.0415096,0.125507,0.0458163,0.531144
-57225,0.99358,0.231854,4,15,0,57236.2,-0.866685,0.100705,-0.0547636,-0.00364418,-0.00838519,-0.0440764,0.183458,0.354777,0.0693852,-0.0412364,-0.0259776,0.0253392,-0.0376372,0.143509,0.0455524,0.52384
-57223.1,0.852116,0.231854,4,15,0,57233.6,-0.887055,0.102894,-0.0395493,0.00945963,0.0106552,-0.046805,0.196989,0.368301,0.0785122,-0.053477,-0.05583,0.0211226,-0.0397668,0.126962,0.0461857,0.522223
-57223,0.993991,0.231854,5,31,0,57228.9,-0.833449,0.100793,-0.0376512,-0.031314,0.0197784,-0.0512367,0.180898,0.359553,0.0843806,-0.0610204,-0.0425271,0.0181992,-0.0356111,0.138348,0.047337,0.52582
-57225.9,0.988334,0.231854,4,31,0,57231.5,-0.850902,0.0817373,-0.0437697,0.00911007,0.00557621,-0.0489321,0.182736,0.349487,0.0838432,-0.0261561,-0.0279095,0.0230456,-0.0351524,0.136995,0.04749,0.517048
-57221.1,0.958162,0.231854,4,15,0,57232.3,-0.835122,0.0883813,-0.0595884,-0.0180307,0.00324892,-0.0350781,0.177468,0.359506,0.0875684,-0.0676706,-0.0574233,0.0221734,-0.0427085,0.132481,0.0427397,0.531711
-57224.9,0.8967,0.231854,3,7,0,57227.7,-0.839465,0.0855387,-0.0663245,-0.0237506,-0.000592497,-0.0365521,0.176161,0.367058,0.0847428,-0.0718584,-0.046672,0.0219276,-0.0427872,0.12949,0.04257,0.533491
-57223.2,0.987785,0.231854,4,15,0,57229,-0.834796,0.0630602,-0.0550355,-0.00551352,-0.00146799,-0.0425409,0.176304,0.360655,0.0812664,-0.0478775,-0.0614836,0.0282627,-0.0395267,0.12406,0.0400522,0.524154
-57225.7,0.983313,0.231854,4,15,0,57232.2,-0.812996,0.0651921,-0.0810491,-0.0269836,0.00835505,-0.0421653,0.172634,0.347576,0.0978029,-0.0588086,-0.0267773,0.0215648,-0.0388777,0.140987,0.0490976,0.526757
-57224.6,0.949527,0.231854,4,15,0,57237.7,-0.84903,0.0837012,-0.0378546,-0.00924549,0.0144229,-0.0430521,0.19266,0.360609,0.0790432,-0.0351748,-0.0461815,0.0267702,-0.0435447,0.13552,0.0431126,0.521627
-57224.2,0.877925,0.231854,5,47,0,57235.6,-0.826914,0.0490199,-0.0439051,-0.0342858,0.0134581,-0.0445357,0.167787,0.357497,0.0822025,-0.0458916,-0.0386917,0.0244983,-0.0420818,0.134384,0.0433949,0.522325
-57228.1,0.976745,0.231854,4,15,0,57234.9,-0.864199,0.129343,-0.0730011,0.00732399,0.0114853,-0.0517914,0.181939,0.361521,0.0814176,-0.0579283,-0.0490908,0.0184557,-0.034262,0.13714,0.0434826,0.530759
-57225,0.979603,0.231854,4,15,0,57239.5,-0.848353,0.1281,-0.0742028,-0.00526502,0.00126174,-0.0519583,0.18512,0.357155,0.0785153,-0.0467041,-0.0518766,0.0213723,-0.0364783,0.134415,0.0415936,0.526133
-57227.1,0.610338,0.231854,3,7,0,57237.9,-0.866518,0.107124,-0.0597078,-0.00998089,0.0164115,-0.0406636,0.176045,0.355236,0.0788888,-0.0496864,-0.0451783,0.0214805,-0.0322919,0.133022,0.0406827,0.522612
-57225,0.884078,0.231854,5,31,0,57234.5,-0.858035,0.0971641,-0.0573141,-0.00526172,0.0213172,-0.0498975,0.191939,0.358866,0.0816842,-0.0553597,-0.0589444,0.0241356,-0.0342944,0.131774,0.0473578,0.529411
-57222.5,0.987189,0.231854,4,15,0,57229.5,-0.85792,0.0817639,-0.032242,0.00577096,0.00933268,-0.045156,0.184536,0.372105,0.0769387,-0.0509104,-0.0447478,0.0218845,-0.0411881,0.134592,0.043983,0.517815
-57218.9,0.998598,0.231854,4,15,0,57225,-0.843443,0.0865478,-0.057424,-0.0211364,0.00154172,-0.043405,0.182632,0.357066,0.0842317,-0.0454801,-0.0475773,0.0235996,-0.0351688,0.128891,0.0466484,0.525712
-57220.2,0.991485,0.231854,4,15,0,57223.3,-0.854776,0.103268,-0.0640673,0.0119157,0.00723576,-0.0444568,0.189589,0.361965,0.07684,-0.0528898,-0.0514766,0.0175953,-0.0363968,0.134491,0.0426642,0.523141
-57222.8,0.905333,0.231854,4,15,0,57227.1,-0.852733,0.0788928,-0.0195013,0.00538001,0.010106,-0.0422399,0.177323,0.37715,0.0852215,-0.0614382,-0.0768652,0.0254285,-0.0413137,0.123374,0.0498634,0.520436
-57222.4,0.995174,0.231854,4,15,0,57229.1,-0.825832,0.0775334,-0.099182,-0.0236513,0.00357869,-0.0379357,0.176515,0.365364,0.0789681,-0.0564444,-0.0494655,0.0203469,-0.0388457,0.135944,0.0426159,0.528583
-57220,0.978754,0.231854,4,15,0,57226.9,-0.833123,0.0936485,-0.0650342,-0.0555463,-0.00475918,-0.0347276,0.175017,0.36318,0.0802768,-0.0578545,-0.0458726,0.0226926,-0.039109,0.13413,0.0440422,0.529083
-57220.7,0.878045,0.231854,4,15,0,57233.3,-0.857198,0.0794763,-0.0288781,0.0309716,2.74093e-05,-0.0460588,0.190434,0.3526,0.0891188,-0.0507169,-0.0478951,0.0257876,-0.0374349,0.133822,0.0424039,0.521701
-57222.1,0.67227,0.231854,4,15,0,57230.4,-0.83088,0.0803581,-0.0777337,-0.0272211,-0.000789328,-0.0328676,0.180245,0.364612,0.0834443,-0.0679861,-0.0577657,0.0225432,-0.039851,0.135155,0.0445949,0.53205
-57224.1,0.921109,0.231854,4,15,0,57229.6,-0.829338,0.0711041,-0.0721743,-0.0124579,-0.0146718,-0.0373216,0.17141,0.363608,0.0794031,-0.0716928,-0.0492863,0.0212765,-0.0369314,0.132981,0.0433796,0.527243
-57223,0.853786,0.231854,4,15,0,57231,-0.856503,0.0998215,-0.0540175,-0.000640326,0.0125073,-0.0479898,0.179375,0.355464,0.0912751,-0.0399096,-0.0375537,0.0264006,-0.040027,0.134348,0.0445262,0.519009
-57221.6,0.993369,0.231854,4,15,0,57227.2,-0.840862,0.0929821,-0.0575767,-0.0295062,0.015593,-0.0406411,0.183529,0.362758,0.0769728,-0.0471026,-0.0347445,0.0216787,-0.0399493,0.134913,0.0479085,0.52752
-57225.3,0.990514,0.231854,4,15,0,57230,-0.849958,0.0739497,-0.032476,-0.0036105,-0.0158005,-0.0339605,0.173088,0.344253,0.0952794,-0.0613727,-0.0498156,0.0235789,-0.0351969,0.136931,0.0407372,0.522627
-57224.9,0.861265,0.231854,4,15,0,57240.1,-0.817277,0.0694814,-0.0809846,-0.0135689,0.0201961,-0.0474484,0.170349,0.359252,0.0719848,-0.0461691,-0.0469154,0.026153,-0.0407627,0.132988,0.0437254,0.52896
-57224.1,0.606682,0.231854,3,15,0,57243.3,-0.820562,0.0780983,-0.0486314,-0.0376825,0.0122825,-0.0379064,0.164447,0.356813,0.0808106,-0.0541954,-0.0504933,0.0239454,-0.0373044,0.131589,0.0408493,0.519617
